cell_id,taskset_id,exact_e0,relation,left_variant,right_variant,task_id,priority_rank,left_candidate,right_candidate,reduction,normalized_reduction,status,dominance_expected
8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,v93-21471487b7-t00000-40bc3958eb59,1,LOC_D_VS_CW_D,CW_D,LOC_D,8,8,31,31,0,0.0,EQUAL,True
8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,v93-21471487b7-t00000-40bc3958eb59,1,LOC_D_VS_CW_D,CW_D,LOC_D,9,9,25,25,0,0.0,EQUAL,True
9a7a99219b098ab2b87160c619686912835b661e25f86d9dc71f9478ecbab9b2,v93-21471487b7-t00000-40bc3958eb59,21473099401200000281/200000000000000000000,LOC_D_VS_CW_D,CW_D,LOC_D,0,0,3,3,0,0.0,EQUAL,True
9a7a99219b098ab2b87160c619686912835b661e25f86d9dc71f9478ecbab9b2,v93-21471487b7-t00000-40bc3958eb59,21473099401200000281/200000000000000000000,LOC_D_VS_CW_D,CW_D,LOC_D,1,1,1,1,0,0.0,EQUAL,True
9a7a99219b098ab2b87160c619686912835b661e25f86d9dc71f9478ecbab9b2,v93-21471487b7-t00000-40bc3958eb59,21473099401200000281/200000000000000000000,LOC_D_VS_CW_D,CW_D,LOC_D,2,2,1,1,0,0.0,EQUAL,True
9a7a99219b098ab2b87160c619686912835b661e25f86d9dc71f9478ecbab9b2,v93-21471487b7-t00000-40bc3958eb59,21473099401200000281/200000000000000000000,LOC_D_VS_CW_D,CW_D,LOC_D,3,3,6,6,0,0.0,EQUAL,True
9a7a99219b098ab2b87160c619686912835b661e25f86d9dc71f9478ecbab9b2,v93-21471487b7-t00000-40bc3958eb59,21473099401200000281/200000000000000000000,LOC_D_VS_CW_D,CW_D,LOC_D,4,4,2,2,0,0.0,EQUAL,True
9a7a99219b098ab2b87160c619686912835b661e25f86d9dc71f9478ecbab9b2,v93-21471487b7-t00000-40bc3958eb59,21473099401200000281/200000000000000000000,LOC_D_VS_CW_D,CW_D,LOC_D,5,5,28,28,0,0.0,EQUAL,True
9a7a99219b098ab2b87160c619686912835b661e25f86d9dc71f9478ecbab9b2,v93-21471487b7-t00000-40bc3958eb59,21473099401200000281/200000000000000000000,LOC_D_VS_CW_D,CW_D,LOC_D,6,6,9,9,0,0.0,EQUAL,True
9a7a99219b098ab2b87160c619686912835b661e25f86d9dc71f9478ecbab9b2,v93-21471487b7-t00000-40bc3958eb59,21473099401200000281/200000000000000000000,LOC_D_VS_CW_D,CW_D,LOC_D,7,7,11,11,0,0.0,EQUAL,True
9a7a99219b098ab2b87160c619686912835b661e25f86d9dc71f9478ecbab9b2,v93-21471487b7-t00000-40bc3958eb59,21473099401200000281/200000000000000000000,LOC_D_VS_CW_D,CW_D,LOC_D,8,8,31,31,0,0.0,EQUAL,True
9a7a99219b098ab2b87160c619686912835b661e25f86d9dc71f9478ecbab9b2,v93-21471487b7-t00000-40bc3958eb59,21473099401200000281/200000000000000000000,LOC_D_VS_CW_D,CW_D,LOC_D,9,9,25,25,0,0.0,EQUAL,True
be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,v93-5ae59c98f2-t00000-20b67e1aa38f,1,LOC_D_VS_CW_D,CW_D,LOC_D,0,0,3,3,0,0.0,EQUAL,True
be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,v93-5ae59c98f2-t00000-20b67e1aa38f,1,LOC_D_VS_CW_D,CW_D,LOC_D,1,1,2,2,0,0.0,EQUAL,True
be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,v93-5ae59c98f2-t00000-20b67e1aa38f,1,LOC_D_VS_CW_D,CW_D,LOC_D,2,2,8,8,0,0.0,EQUAL,True
be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,v93-5ae59c98f2-t00000-20b67e1aa38f,1,LOC_D_VS_CW_D,CW_D,LOC_D,3,3,65,65,0,0.0,EQUAL,True
be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,v93-5ae59c98f2-t00000-20b67e1aa38f,1,LOC_D_VS_CW_D,CW_D,LOC_D,4,4,16,16,0,0.0,EQUAL,True
be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,v93-5ae59c98f2-t00000-20b67e1aa38f,1,LOC_D_VS_CW_D,CW_D,LOC_D,5,5,15,15,0,0.0,EQUAL,True
be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,v93-5ae59c98f2-t00000-20b67e1aa38f,1,LOC_D_VS_CW_D,CW_D,LOC_D,6,6,20,20,0,0.0,EQUAL,True
be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,v93-5ae59c98f2-t00000-20b67e1aa38f,1,LOC_D_VS_CW_D,CW_D,LOC_D,7,7,50,50,0,0.0,EQUAL,True
be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,v93-5ae59c98f2-t00000-20b67e1aa38f,1,LOC_D_VS_CW_D,CW_D,LOC_D,8,8,56,56,0,0.0,EQUAL,True
be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,v93-5ae59c98f2-t00000-20b67e1aa38f,1,LOC_D_VS_CW_D,CW_D,LOC_D,9,9,87,87,0,0.0,EQUAL,True
d7b5eed4292dabab90ad067822a4289831395dee070079e96dd145f1f9a4c544,v93-5ae59c98f2-t00000-20b67e1aa38f,21473099401200000281/200000000000000000000,LOC_D_VS_CW_D,CW_D,LOC_D,0,0,3,3,0,0.0,EQUAL,True
d7b5eed4292dabab90ad067822a4289831395dee070079e96dd145f1f9a4c544,v93-5ae59c98f2-t00000-20b67e1aa38f,21473099401200000281/200000000000000000000,LOC_D_VS_CW_D,CW_D,LOC_D,1,1,2,2,0,0.0,EQUAL,True
d7b5eed4292dabab90ad067822a4289831395dee070079e96dd145f1f9a4c544,v93-5ae59c98f2-t00000-20b67e1aa38f,21473099401200000281/200000000000000000000,LOC_D_VS_CW_D,CW_D,LOC_D,2,2,8,8,0,0.0,EQUAL,True
d7b5eed4292dabab90ad067822a4289831395dee070079e96dd145f1f9a4c544,v93-5ae59c98f2-t00000-20b67e1aa38f,21473099401200000281/200000000000000000000,LOC_D_VS_CW_D,CW_D,LOC_D,3,3,65,65,0,0.0,EQUAL,True
d7b5eed4292dabab90ad067822a4289831395dee070079e96dd145f1f9a4c544,v93-5ae59c98f2-t00000-20b67e1aa38f,21473099401200000281/200000000000000000000,LOC_D_VS_CW_D,CW_D,LOC_D,4,4,16,16,0,0.0,EQUAL,True
d7b5eed4292dabab90ad067822a4289831395dee070079e96dd145f1f9a4c544,v93-5ae59c98f2-t00000-20b67e1aa38f,21473099401200000281/200000000000000000000,LOC_D_VS_CW_D,CW_D,LOC_D,5,5,15,15,0,0.0,EQUAL,True
d7b5eed4292dabab90ad067822a4289831395dee070079e96dd145f1f9a4c544,v93-5ae59c98f2-t00000-20b67e1aa38f,21473099401200000281/200000000000000000000,LOC_D_VS_CW_D,CW_D,LOC_D,6,6,20,20,0,0.0,EQUAL,True
d7b5eed4292dabab90ad067822a4289831395dee070079e96dd145f1f9a4c544,v93-5ae59c98f2-t00000-20b67e1aa38f,21473099401200000281/200000000000000000000,LOC_D_VS_CW_D,CW_D,LOC_D,7,7,50,50,0,0.0,EQUAL,True
d7b5eed4292dabab90ad067822a4289831395dee070079e96dd145f1f9a4c544,v93-5ae59c98f2-t00000-20b67e1aa38f,21473099401200000281/200000000000000000000,LOC_D_VS_CW_D,CW_D,LOC_D,8,8,56,56,0,0.0,EQUAL,True
d7b5eed4292dabab90ad067822a4289831395dee070079e96dd145f1f9a4c544,v93-5ae59c98f2-t00000-20b67e1aa38f,21473099401200000281/200000000000000000000,LOC_D_VS_CW_D,CW_D,LOC_D,9,9,87,87,0,0.0,EQUAL,True
0fdf6d8e6f83a7f6db66488768af9ba99458aace827756a9756e2ec6824acfb4,v93-cfffce69e8-t00000-3b4a9aaf332f,21473099401200000281/200000000000000000000,LOC_THETA_CW_VS_CW_THETA_CW,CW_THETA_CW,LOC_THETA_CW,0,0,5,5,0,0.0,EQUAL,True
0fdf6d8e6f83a7f6db66488768af9ba99458aace827756a9756e2ec6824acfb4,v93-cfffce69e8-t00000-3b4a9aaf332f,21473099401200000281/200000000000000000000,LOC_THETA_CW_VS_CW_THETA_CW,CW_THETA_CW,LOC_THETA_CW,1,1,4,4,0,0.0,EQUAL,True
0fdf6d8e6f83a7f6db66488768af9ba99458aace827756a9756e2ec6824acfb4,v93-cfffce69e8-t00000-3b4a9aaf332f,21473099401200000281/200000000000000000000,LOC_THETA_CW_VS_CW_THETA_CW,CW_THETA_CW,LOC_THETA_CW,2,2,22,22,0,0.0,EQUAL,True
0fdf6d8e6f83a7f6db66488768af9ba99458aace827756a9756e2ec6824acfb4,v93-cfffce69e8-t00000-3b4a9aaf332f,21473099401200000281/200000000000000000000,LOC_THETA_CW_VS_CW_THETA_CW,CW_THETA_CW,LOC_THETA_CW,3,3,5,5,0,0.0,EQUAL,True
0fdf6d8e6f83a7f6db66488768af9ba99458aace827756a9756e2ec6824acfb4,v93-cfffce69e8-t00000-3b4a9aaf332f,21473099401200000281/200000000000000000000,LOC_THETA_CW_VS_CW_THETA_CW,CW_THETA_CW,LOC_THETA_CW,4,4,14,14,0,0.0,EQUAL,True
0fdf6d8e6f83a7f6db66488768af9ba99458aace827756a9756e2ec6824acfb4,v93-cfffce69e8-t00000-3b4a9aaf332f,21473099401200000281/200000000000000000000,LOC_THETA_CW_VS_CW_THETA_CW,CW_THETA_CW,LOC_THETA_CW,5,5,27,27,0,0.0,EQUAL,True
0fdf6d8e6f83a7f6db66488768af9ba99458aace827756a9756e2ec6824acfb4,v93-cfffce69e8-t00000-3b4a9aaf332f,21473099401200000281/200000000000000000000,LOC_THETA_CW_VS_CW_THETA_CW,CW_THETA_CW,LOC_THETA_CW,6,6,15,15,0,0.0,EQUAL,True
0fdf6d8e6f83a7f6db66488768af9ba99458aace827756a9756e2ec6824acfb4,v93-cfffce69e8-t00000-3b4a9aaf332f,21473099401200000281/200000000000000000000,LOC_THETA_CW_VS_CW_THETA_CW,CW_THETA_CW,LOC_THETA_CW,7,7,42,42,0,0.0,EQUAL,True
0fdf6d8e6f83a7f6db66488768af9ba99458aace827756a9756e2ec6824acfb4,v93-cfffce69e8-t00000-3b4a9aaf332f,21473099401200000281/200000000000000000000,LOC_THETA_CW_VS_CW_THETA_CW,CW_THETA_CW,LOC_THETA_CW,8,8,104,104,0,0.0,EQUAL,True
0fdf6d8e6f83a7f6db66488768af9ba99458aace827756a9756e2ec6824acfb4,v93-cfffce69e8-t00000-3b4a9aaf332f,21473099401200000281/200000000000000000000,LOC_THETA_CW_VS_CW_THETA_CW,CW_THETA_CW,LOC_THETA_CW,9,9,36,36,0,0.0,EQUAL,True
6c35ae1fbc861f44a6d0accc5bc399855f3693f6014fdfdacf821b2a2e743986,v93-cfffce69e8-t00000-3b4a9aaf332f,1,LOC_THETA_CW_VS_CW_THETA_CW,CW_THETA_CW,LOC_THETA_CW,0,0,5,5,0,0.0,EQUAL,True
6c35ae1fbc861f44a6d0accc5bc399855f3693f6014fdfdacf821b2a2e743986,v93-cfffce69e8-t00000-3b4a9aaf332f,1,LOC_THETA_CW_VS_CW_THETA_CW,CW_THETA_CW,LOC_THETA_CW,1,1,4,4,0,0.0,EQUAL,True
6c35ae1fbc861f44a6d0accc5bc399855f3693f6014fdfdacf821b2a2e743986,v93-cfffce69e8-t00000-3b4a9aaf332f,1,LOC_THETA_CW_VS_CW_THETA_CW,CW_THETA_CW,LOC_THETA_CW,2,2,22,22,0,0.0,EQUAL,True
6c35ae1fbc861f44a6d0accc5bc399855f3693f6014fdfdacf821b2a2e743986,v93-cfffce69e8-t00000-3b4a9aaf332f,1,LOC_THETA_CW_VS_CW_THETA_CW,CW_THETA_CW,LOC_THETA_CW,3,3,5,5,0,0.0,EQUAL,True
6c35ae1fbc861f44a6d0accc5bc399855f3693f6014fdfdacf821b2a2e743986,v93-cfffce69e8-t00000-3b4a9aaf332f,1,LOC_THETA_CW_VS_CW_THETA_CW,CW_THETA_CW,LOC_THETA_CW,4,4,14,14,0,0.0,EQUAL,True
6c35ae1fbc861f44a6d0accc5bc399855f3693f6014fdfdacf821b2a2e743986,v93-cfffce69e8-t00000-3b4a9aaf332f,1,LOC_THETA_CW_VS_CW_THETA_CW,CW_THETA_CW,LOC_THETA_CW,5,5,27,27,0,0.0,EQUAL,True
6c35ae1fbc861f44a6d0accc5bc399855f3693f6014fdfdacf821b2a2e743986,v93-cfffce69e8-t00000-3b4a9aaf332f,1,LOC_THETA_CW_VS_CW_THETA_CW,CW_THETA_CW,LOC_THETA_CW,6,6,15,15,0,0.0,EQUAL,True
6c35ae1fbc861f44a6d0accc5bc399855f3693f6014fdfdacf821b2a2e743986,v93-cfffce69e8-t00000-3b4a9aaf332f,1,LOC_THETA_CW_VS_CW_THETA_CW,CW_THETA_CW,LOC_THETA_CW,7,7,42,42,0,0.0,EQUAL,True
6c35ae1fbc861f44a6d0accc5bc399855f3693f6014fdfdacf821b2a2e743986,v93-cfffce69e8-t00000-3b4a9aaf332f,1,LOC_THETA_CW_VS_CW_THETA_CW,CW_THETA_CW,LOC_THETA_CW,8,8,104,104,0,0.0,EQUAL,True
6c35ae1fbc861f44a6d0accc5bc399855f3693f6014fdfdacf821b2a2e743986,v93-cfffce69e8-t00000-3b4a9aaf332f,1,LOC_THETA_CW_VS_CW_THETA_CW,CW_THETA_CW,LOC_THETA_CW,9,9,36,36,0,0.0,EQUAL,True
8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,v93-21471487b7-t00000-40bc3958eb59,1,LOC_THETA_CW_VS_CW_THETA_CW,CW_THETA_CW,LOC_THETA_CW,0,0,3,3,0,0.0,EQUAL,True
8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,v93-21471487b7-t00000-40bc3958eb59,1,LOC_THETA_CW_VS_CW_THETA_CW,CW_THETA_CW,LOC_THETA_CW,1,1,1,1,0,0.0,EQUAL,True
8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,v93-21471487b7-t00000-40bc3958eb59,1,LOC_THETA_CW_VS_CW_THETA_CW,CW_THETA_CW,LOC_THETA_CW,2,2,1,1,0,0.0,EQUAL,True
8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,v93-21471487b7-t00000-40bc3958eb59,1,LOC_THETA_CW_VS_CW_THETA_CW,CW_THETA_CW,LOC_THETA_CW,3,3,6,6,0,0.0,EQUAL,True
8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,v93-21471487b7-t00000-40bc3958eb59,1,LOC_THETA_CW_VS_CW_THETA_CW,CW_THETA_CW,LOC_THETA_CW,4,4,2,2,0,0.0,EQUAL,True
8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,v93-21471487b7-t00000-40bc3958eb59,1,LOC_THETA_CW_VS_CW_THETA_CW,CW_THETA_CW,LOC_THETA_CW,5,5,27,27,0,0.0,EQUAL,True
8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,v93-21471487b7-t00000-40bc3958eb59,1,LOC_THETA_CW_VS_CW_THETA_CW,CW_THETA_CW,LOC_THETA_CW,6,6,9,9,0,0.0,EQUAL,True
8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,v93-21471487b7-t00000-40bc3958eb59,1,LOC_THETA_CW_VS_CW_THETA_CW,CW_THETA_CW,LOC_THETA_CW,7,7,11,11,0,0.0,EQUAL,True
8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,v93-21471487b7-t00000-40bc3958eb59,1,LOC_THETA_CW_VS_CW_THETA_CW,CW_THETA_CW,LOC_THETA_CW,8,8,27,27,0,0.0,EQUAL,True
8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,v93-21471487b7-t00000-40bc3958eb59,1,LOC_THETA_CW_VS_CW_THETA_CW,CW_THETA_CW,LOC_THETA_CW,9,9,23,23,0,0.0,EQUAL,True
9a7a99219b098ab2b87160c619686912835b661e25f86d9dc71f9478ecbab9b2,v93-21471487b7-t00000-40bc3958eb59,21473099401200000281/200000000000000000000,LOC_THETA_CW_VS_CW_THETA_CW,CW_THETA_CW,LOC_THETA_CW,0,0,3,3,0,0.0,EQUAL,True
9a7a99219b098ab2b87160c619686912835b661e25f86d9dc71f9478ecbab9b2,v93-21471487b7-t00000-40bc3958eb59,21473099401200000281/200000000000000000000,LOC_THETA_CW_VS_CW_THETA_CW,CW_THETA_CW,LOC_THETA_CW,1,1,1,1,0,0.0,EQUAL,True
9a7a99219b098ab2b87160c619686912835b661e25f86d9dc71f9478ecbab9b2,v93-21471487b7-t00000-40bc3958eb59,21473099401200000281/200000000000000000000,LOC_THETA_CW_VS_CW_THETA_CW,CW_THETA_CW,LOC_THETA_CW,2,2,1,1,0,0.0,EQUAL,True
9a7a99219b098ab2b87160c619686912835b661e25f86d9dc71f9478ecbab9b2,v93-21471487b7-t00000-40bc3958eb59,21473099401200000281/200000000000000000000,LOC_THETA_CW_VS_CW_THETA_CW,CW_THETA_CW,LOC_THETA_CW,3,3,6,6,0,0.0,EQUAL,True
9a7a99219b098ab2b87160c619686912835b661e25f86d9dc71f9478ecbab9b2,v93-21471487b7-t00000-40bc3958eb59,21473099401200000281/200000000000000000000,LOC_THETA_CW_VS_CW_THETA_CW,CW_THETA_CW,LOC_THETA_CW,4,4,2,2,0,0.0,EQUAL,True
9a7a99219b098ab2b87160c619686912835b661e25f86d9dc71f9478ecbab9b2,v93-21471487b7-t00000-40bc3958eb59,21473099401200000281/200000000000000000000,LOC_THETA_CW_VS_CW_THETA_CW,CW_THETA_CW,LOC_THETA_CW,5,5,27,27,0,0.0,EQUAL,True
9a7a99219b098ab2b87160c619686912835b661e25f86d9dc71f9478ecbab9b2,v93-21471487b7-t00000-40bc3958eb59,21473099401200000281/200000000000000000000,LOC_THETA_CW_VS_CW_THETA_CW,CW_THETA_CW,LOC_THETA_CW,6,6,9,9,0,0.0,EQUAL,True
9a7a99219b098ab2b87160c619686912835b661e25f86d9dc71f9478ecbab9b2,v93-21471487b7-t00000-40bc3958eb59,21473099401200000281/200000000000000000000,LOC_THETA_CW_VS_CW_THETA_CW,CW_THETA_CW,LOC_THETA_CW,7,7,11,11,0,0.0,EQUAL,True
9a7a99219b098ab2b87160c619686912835b661e25f86d9dc71f9478ecbab9b2,v93-21471487b7-t00000-40bc3958eb59,21473099401200000281/200000000000000000000,LOC_THETA_CW_VS_CW_THETA_CW,CW_THETA_CW,LOC_THETA_CW,8,8,27,27,0,0.0,EQUAL,True
9a7a99219b098ab2b87160c619686912835b661e25f86d9dc71f9478ecbab9b2,v93-21471487b7-t00000-40bc3958eb59,21473099401200000281/200000000000000000000,LOC_THETA_CW_VS_CW_THETA_CW,CW_THETA_CW,LOC_THETA_CW,9,9,23,23,0,0.0,EQUAL,True
be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,v93-5ae59c98f2-t00000-20b67e1aa38f,1,LOC_THETA_CW_VS_CW_THETA_CW,CW_THETA_CW,LOC_THETA_CW,0,0,3,3,0,0.0,EQUAL,True
be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,v93-5ae59c98f2-t00000-20b67e1aa38f,1,LOC_THETA_CW_VS_CW_THETA_CW,CW_THETA_CW,LOC_THETA_CW,1,1,2,2,0,0.0,EQUAL,True
be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,v93-5ae59c98f2-t00000-20b67e1aa38f,1,LOC_THETA_CW_VS_CW_THETA_CW,CW_THETA_CW,LOC_THETA_CW,2,2,8,8,0,0.0,EQUAL,True
be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,v93-5ae59c98f2-t00000-20b67e1aa38f,1,LOC_THETA_CW_VS_CW_THETA_CW,CW_THETA_CW,LOC_THETA_CW,3,3,65,65,0,0.0,EQUAL,True
be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,v93-5ae59c98f2-t00000-20b67e1aa38f,1,LOC_THETA_CW_VS_CW_THETA_CW,CW_THETA_CW,LOC_THETA_CW,4,4,16,16,0,0.0,EQUAL,True
be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,v93-5ae59c98f2-t00000-20b67e1aa38f,1,LOC_THETA_CW_VS_CW_THETA_CW,CW_THETA_CW,LOC_THETA_CW,5,5,15,15,0,0.0,EQUAL,True
