cell_id,taskset_id,exact_e0,relation,left_variant,right_variant,task_id,priority_rank,left_candidate,right_candidate,reduction,normalized_reduction,status,dominance_expected
79e346429e97862e2fc551460aba56a6765c1e421544f98ab074a013da9d9214,v93-21471487b7-t00001-5f2d8a968c46,1,LOC_THETA_LOC_VS_CW_THETA_CW,CW_THETA_CW,LOC_THETA_LOC,7,7,22,22,0,0.0,EQUAL,True
79e346429e97862e2fc551460aba56a6765c1e421544f98ab074a013da9d9214,v93-21471487b7-t00001-5f2d8a968c46,1,LOC_THETA_LOC_VS_CW_THETA_CW,CW_THETA_CW,LOC_THETA_LOC,8,8,23,23,0,0.0,EQUAL,True
79e346429e97862e2fc551460aba56a6765c1e421544f98ab074a013da9d9214,v93-21471487b7-t00001-5f2d8a968c46,1,LOC_THETA_LOC_VS_CW_THETA_CW,CW_THETA_CW,LOC_THETA_LOC,9,9,21,21,0,0.0,EQUAL,True
95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,v93-21471487b7-t00001-5f2d8a968c46,21473099401200000281/200000000000000000000,LOC_THETA_LOC_VS_CW_THETA_CW,CW_THETA_CW,LOC_THETA_LOC,0,0,4,4,0,0.0,EQUAL,True
95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,v93-21471487b7-t00001-5f2d8a968c46,21473099401200000281/200000000000000000000,LOC_THETA_LOC_VS_CW_THETA_CW,CW_THETA_CW,LOC_THETA_LOC,1,1,18,18,0,0.0,EQUAL,True
95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,v93-21471487b7-t00001-5f2d8a968c46,21473099401200000281/200000000000000000000,LOC_THETA_LOC_VS_CW_THETA_CW,CW_THETA_CW,LOC_THETA_LOC,2,2,6,6,0,0.0,EQUAL,True
95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,v93-21471487b7-t00001-5f2d8a968c46,21473099401200000281/200000000000000000000,LOC_THETA_LOC_VS_CW_THETA_CW,CW_THETA_CW,LOC_THETA_LOC,3,3,14,14,0,0.0,EQUAL,True
95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,v93-21471487b7-t00001-5f2d8a968c46,21473099401200000281/200000000000000000000,LOC_THETA_LOC_VS_CW_THETA_CW,CW_THETA_CW,LOC_THETA_LOC,4,4,6,6,0,0.0,EQUAL,True
95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,v93-21471487b7-t00001-5f2d8a968c46,21473099401200000281/200000000000000000000,LOC_THETA_LOC_VS_CW_THETA_CW,CW_THETA_CW,LOC_THETA_LOC,5,5,17,17,0,0.0,EQUAL,True
95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,v93-21471487b7-t00001-5f2d8a968c46,21473099401200000281/200000000000000000000,LOC_THETA_LOC_VS_CW_THETA_CW,CW_THETA_CW,LOC_THETA_LOC,6,6,13,13,0,0.0,EQUAL,True
95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,v93-21471487b7-t00001-5f2d8a968c46,21473099401200000281/200000000000000000000,LOC_THETA_LOC_VS_CW_THETA_CW,CW_THETA_CW,LOC_THETA_LOC,7,7,22,22,0,0.0,EQUAL,True
95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,v93-21471487b7-t00001-5f2d8a968c46,21473099401200000281/200000000000000000000,LOC_THETA_LOC_VS_CW_THETA_CW,CW_THETA_CW,LOC_THETA_LOC,8,8,23,23,0,0.0,EQUAL,True
95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,v93-21471487b7-t00001-5f2d8a968c46,21473099401200000281/200000000000000000000,LOC_THETA_LOC_VS_CW_THETA_CW,CW_THETA_CW,LOC_THETA_LOC,9,9,21,21,0,0.0,EQUAL,True
d93f24e09475a68c00cbf9c7eaf3d6821502176adb3db76f05e0832cdceb292b,v93-cfffce69e8-t00001-2ccd7d77f533,1,LOC_THETA_LOC_VS_CW_THETA_CW,CW_THETA_CW,LOC_THETA_LOC,0,0,4,4,0,0.0,EQUAL,True
d93f24e09475a68c00cbf9c7eaf3d6821502176adb3db76f05e0832cdceb292b,v93-cfffce69e8-t00001-2ccd7d77f533,1,LOC_THETA_LOC_VS_CW_THETA_CW,CW_THETA_CW,LOC_THETA_LOC,1,1,8,8,0,0.0,EQUAL,True
d93f24e09475a68c00cbf9c7eaf3d6821502176adb3db76f05e0832cdceb292b,v93-cfffce69e8-t00001-2ccd7d77f533,1,LOC_THETA_LOC_VS_CW_THETA_CW,CW_THETA_CW,LOC_THETA_LOC,2,2,4,4,0,0.0,EQUAL,True
d93f24e09475a68c00cbf9c7eaf3d6821502176adb3db76f05e0832cdceb292b,v93-cfffce69e8-t00001-2ccd7d77f533,1,LOC_THETA_LOC_VS_CW_THETA_CW,CW_THETA_CW,LOC_THETA_LOC,3,3,23,23,0,0.0,EQUAL,True
d93f24e09475a68c00cbf9c7eaf3d6821502176adb3db76f05e0832cdceb292b,v93-cfffce69e8-t00001-2ccd7d77f533,1,LOC_THETA_LOC_VS_CW_THETA_CW,CW_THETA_CW,LOC_THETA_LOC,4,4,18,18,0,0.0,EQUAL,True
d93f24e09475a68c00cbf9c7eaf3d6821502176adb3db76f05e0832cdceb292b,v93-cfffce69e8-t00001-2ccd7d77f533,1,LOC_THETA_LOC_VS_CW_THETA_CW,CW_THETA_CW,LOC_THETA_LOC,5,5,9,9,0,0.0,EQUAL,True
d93f24e09475a68c00cbf9c7eaf3d6821502176adb3db76f05e0832cdceb292b,v93-cfffce69e8-t00001-2ccd7d77f533,1,LOC_THETA_LOC_VS_CW_THETA_CW,CW_THETA_CW,LOC_THETA_LOC,6,6,57,57,0,0.0,EQUAL,True
3dcad6f9d2161e9dcc2e6111388712cf626d31bc2dd1ed446488a6e6ac0d7ad5,v93-5ae59c98f2-t00001-79e06ae2e5a4,1,CW_THETA_CW_VS_CW_D,CW_D,CW_THETA_CW,0,0,5,5,0,0.0,EQUAL,False
3dcad6f9d2161e9dcc2e6111388712cf626d31bc2dd1ed446488a6e6ac0d7ad5,v93-5ae59c98f2-t00001-79e06ae2e5a4,1,CW_THETA_CW_VS_CW_D,CW_D,CW_THETA_CW,1,1,5,5,0,0.0,EQUAL,False
3dcad6f9d2161e9dcc2e6111388712cf626d31bc2dd1ed446488a6e6ac0d7ad5,v93-5ae59c98f2-t00001-79e06ae2e5a4,1,CW_THETA_CW_VS_CW_D,CW_D,CW_THETA_CW,2,2,17,17,0,0.0,EQUAL,False
3dcad6f9d2161e9dcc2e6111388712cf626d31bc2dd1ed446488a6e6ac0d7ad5,v93-5ae59c98f2-t00001-79e06ae2e5a4,1,CW_THETA_CW_VS_CW_D,CW_D,CW_THETA_CW,3,3,5,5,0,0.0,EQUAL,False
3dcad6f9d2161e9dcc2e6111388712cf626d31bc2dd1ed446488a6e6ac0d7ad5,v93-5ae59c98f2-t00001-79e06ae2e5a4,1,CW_THETA_CW_VS_CW_D,CW_D,CW_THETA_CW,4,4,53,53,0,0.0,EQUAL,False
3dcad6f9d2161e9dcc2e6111388712cf626d31bc2dd1ed446488a6e6ac0d7ad5,v93-5ae59c98f2-t00001-79e06ae2e5a4,1,CW_THETA_CW_VS_CW_D,CW_D,CW_THETA_CW,5,5,23,20,3,0.13043478260869565,TIGHTER,False
3dcad6f9d2161e9dcc2e6111388712cf626d31bc2dd1ed446488a6e6ac0d7ad5,v93-5ae59c98f2-t00001-79e06ae2e5a4,1,CW_THETA_CW_VS_CW_D,CW_D,CW_THETA_CW,6,6,39,32,7,0.1794871794871795,TIGHTER,False
3dcad6f9d2161e9dcc2e6111388712cf626d31bc2dd1ed446488a6e6ac0d7ad5,v93-5ae59c98f2-t00001-79e06ae2e5a4,1,CW_THETA_CW_VS_CW_D,CW_D,CW_THETA_CW,7,7,37,30,7,0.1891891891891892,TIGHTER,False
3dcad6f9d2161e9dcc2e6111388712cf626d31bc2dd1ed446488a6e6ac0d7ad5,v93-5ae59c98f2-t00001-79e06ae2e5a4,1,CW_THETA_CW_VS_CW_D,CW_D,CW_THETA_CW,8,8,79,62,17,0.21518987341772153,TIGHTER,False
4c2026d7e41a7fc826b6051a9f377988686907cca9ae778da934dbe9d6d13fa4,v93-cfffce69e8-t00001-2ccd7d77f533,21473099401200000281/200000000000000000000,CW_THETA_CW_VS_CW_D,CW_D,CW_THETA_CW,0,0,4,4,0,0.0,EQUAL,False
4c2026d7e41a7fc826b6051a9f377988686907cca9ae778da934dbe9d6d13fa4,v93-cfffce69e8-t00001-2ccd7d77f533,21473099401200000281/200000000000000000000,CW_THETA_CW_VS_CW_D,CW_D,CW_THETA_CW,1,1,8,8,0,0.0,EQUAL,False
4c2026d7e41a7fc826b6051a9f377988686907cca9ae778da934dbe9d6d13fa4,v93-cfffce69e8-t00001-2ccd7d77f533,21473099401200000281/200000000000000000000,CW_THETA_CW_VS_CW_D,CW_D,CW_THETA_CW,2,2,4,4,0,0.0,EQUAL,False
4c2026d7e41a7fc826b6051a9f377988686907cca9ae778da934dbe9d6d13fa4,v93-cfffce69e8-t00001-2ccd7d77f533,21473099401200000281/200000000000000000000,CW_THETA_CW_VS_CW_D,CW_D,CW_THETA_CW,3,3,23,23,0,0.0,EQUAL,False
4c2026d7e41a7fc826b6051a9f377988686907cca9ae778da934dbe9d6d13fa4,v93-cfffce69e8-t00001-2ccd7d77f533,21473099401200000281/200000000000000000000,CW_THETA_CW_VS_CW_D,CW_D,CW_THETA_CW,4,4,18,18,0,0.0,EQUAL,False
4c2026d7e41a7fc826b6051a9f377988686907cca9ae778da934dbe9d6d13fa4,v93-cfffce69e8-t00001-2ccd7d77f533,21473099401200000281/200000000000000000000,CW_THETA_CW_VS_CW_D,CW_D,CW_THETA_CW,5,5,9,9,0,0.0,EQUAL,False
4c2026d7e41a7fc826b6051a9f377988686907cca9ae778da934dbe9d6d13fa4,v93-cfffce69e8-t00001-2ccd7d77f533,21473099401200000281/200000000000000000000,CW_THETA_CW_VS_CW_D,CW_D,CW_THETA_CW,6,6,59,57,2,0.03389830508474576,TIGHTER,False
506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,v93-5ae59c98f2-t00001-79e06ae2e5a4,21473099401200000281/200000000000000000000,CW_THETA_CW_VS_CW_D,CW_D,CW_THETA_CW,0,0,5,5,0,0.0,EQUAL,False
506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,v93-5ae59c98f2-t00001-79e06ae2e5a4,21473099401200000281/200000000000000000000,CW_THETA_CW_VS_CW_D,CW_D,CW_THETA_CW,1,1,5,5,0,0.0,EQUAL,False
506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,v93-5ae59c98f2-t00001-79e06ae2e5a4,21473099401200000281/200000000000000000000,CW_THETA_CW_VS_CW_D,CW_D,CW_THETA_CW,2,2,17,17,0,0.0,EQUAL,False
506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,v93-5ae59c98f2-t00001-79e06ae2e5a4,21473099401200000281/200000000000000000000,CW_THETA_CW_VS_CW_D,CW_D,CW_THETA_CW,3,3,5,5,0,0.0,EQUAL,False
506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,v93-5ae59c98f2-t00001-79e06ae2e5a4,21473099401200000281/200000000000000000000,CW_THETA_CW_VS_CW_D,CW_D,CW_THETA_CW,4,4,53,53,0,0.0,EQUAL,False
506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,v93-5ae59c98f2-t00001-79e06ae2e5a4,21473099401200000281/200000000000000000000,CW_THETA_CW_VS_CW_D,CW_D,CW_THETA_CW,5,5,23,20,3,0.13043478260869565,TIGHTER,False
506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,v93-5ae59c98f2-t00001-79e06ae2e5a4,21473099401200000281/200000000000000000000,CW_THETA_CW_VS_CW_D,CW_D,CW_THETA_CW,6,6,39,32,7,0.1794871794871795,TIGHTER,False
506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,v93-5ae59c98f2-t00001-79e06ae2e5a4,21473099401200000281/200000000000000000000,CW_THETA_CW_VS_CW_D,CW_D,CW_THETA_CW,7,7,37,30,7,0.1891891891891892,TIGHTER,False
506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,v93-5ae59c98f2-t00001-79e06ae2e5a4,21473099401200000281/200000000000000000000,CW_THETA_CW_VS_CW_D,CW_D,CW_THETA_CW,8,8,79,62,17,0.21518987341772153,TIGHTER,False
79e346429e97862e2fc551460aba56a6765c1e421544f98ab074a013da9d9214,v93-21471487b7-t00001-5f2d8a968c46,1,CW_THETA_CW_VS_CW_D,CW_D,CW_THETA_CW,0,0,4,4,0,0.0,EQUAL,False
79e346429e97862e2fc551460aba56a6765c1e421544f98ab074a013da9d9214,v93-21471487b7-t00001-5f2d8a968c46,1,CW_THETA_CW_VS_CW_D,CW_D,CW_THETA_CW,1,1,18,18,0,0.0,EQUAL,False
79e346429e97862e2fc551460aba56a6765c1e421544f98ab074a013da9d9214,v93-21471487b7-t00001-5f2d8a968c46,1,CW_THETA_CW_VS_CW_D,CW_D,CW_THETA_CW,2,2,6,6,0,0.0,EQUAL,False
79e346429e97862e2fc551460aba56a6765c1e421544f98ab074a013da9d9214,v93-21471487b7-t00001-5f2d8a968c46,1,CW_THETA_CW_VS_CW_D,CW_D,CW_THETA_CW,3,3,14,14,0,0.0,EQUAL,False
79e346429e97862e2fc551460aba56a6765c1e421544f98ab074a013da9d9214,v93-21471487b7-t00001-5f2d8a968c46,1,CW_THETA_CW_VS_CW_D,CW_D,CW_THETA_CW,4,4,6,6,0,0.0,EQUAL,False
79e346429e97862e2fc551460aba56a6765c1e421544f98ab074a013da9d9214,v93-21471487b7-t00001-5f2d8a968c46,1,CW_THETA_CW_VS_CW_D,CW_D,CW_THETA_CW,5,5,17,17,0,0.0,EQUAL,False
79e346429e97862e2fc551460aba56a6765c1e421544f98ab074a013da9d9214,v93-21471487b7-t00001-5f2d8a968c46,1,CW_THETA_CW_VS_CW_D,CW_D,CW_THETA_CW,6,6,13,13,0,0.0,EQUAL,False
79e346429e97862e2fc551460aba56a6765c1e421544f98ab074a013da9d9214,v93-21471487b7-t00001-5f2d8a968c46,1,CW_THETA_CW_VS_CW_D,CW_D,CW_THETA_CW,7,7,23,22,1,0.043478260869565216,TIGHTER,False
79e346429e97862e2fc551460aba56a6765c1e421544f98ab074a013da9d9214,v93-21471487b7-t00001-5f2d8a968c46,1,CW_THETA_CW_VS_CW_D,CW_D,CW_THETA_CW,8,8,24,23,1,0.041666666666666664,TIGHTER,False
79e346429e97862e2fc551460aba56a6765c1e421544f98ab074a013da9d9214,v93-21471487b7-t00001-5f2d8a968c46,1,CW_THETA_CW_VS_CW_D,CW_D,CW_THETA_CW,9,9,22,21,1,0.045454545454545456,TIGHTER,False
95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,v93-21471487b7-t00001-5f2d8a968c46,21473099401200000281/200000000000000000000,CW_THETA_CW_VS_CW_D,CW_D,CW_THETA_CW,0,0,4,4,0,0.0,EQUAL,False
95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,v93-21471487b7-t00001-5f2d8a968c46,21473099401200000281/200000000000000000000,CW_THETA_CW_VS_CW_D,CW_D,CW_THETA_CW,1,1,18,18,0,0.0,EQUAL,False
95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,v93-21471487b7-t00001-5f2d8a968c46,21473099401200000281/200000000000000000000,CW_THETA_CW_VS_CW_D,CW_D,CW_THETA_CW,2,2,6,6,0,0.0,EQUAL,False
95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,v93-21471487b7-t00001-5f2d8a968c46,21473099401200000281/200000000000000000000,CW_THETA_CW_VS_CW_D,CW_D,CW_THETA_CW,3,3,14,14,0,0.0,EQUAL,False
95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,v93-21471487b7-t00001-5f2d8a968c46,21473099401200000281/200000000000000000000,CW_THETA_CW_VS_CW_D,CW_D,CW_THETA_CW,4,4,6,6,0,0.0,EQUAL,False
95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,v93-21471487b7-t00001-5f2d8a968c46,21473099401200000281/200000000000000000000,CW_THETA_CW_VS_CW_D,CW_D,CW_THETA_CW,5,5,17,17,0,0.0,EQUAL,False
95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,v93-21471487b7-t00001-5f2d8a968c46,21473099401200000281/200000000000000000000,CW_THETA_CW_VS_CW_D,CW_D,CW_THETA_CW,6,6,13,13,0,0.0,EQUAL,False
95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,v93-21471487b7-t00001-5f2d8a968c46,21473099401200000281/200000000000000000000,CW_THETA_CW_VS_CW_D,CW_D,CW_THETA_CW,7,7,23,22,1,0.043478260869565216,TIGHTER,False
95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,v93-21471487b7-t00001-5f2d8a968c46,21473099401200000281/200000000000000000000,CW_THETA_CW_VS_CW_D,CW_D,CW_THETA_CW,8,8,24,23,1,0.041666666666666664,TIGHTER,False
95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,v93-21471487b7-t00001-5f2d8a968c46,21473099401200000281/200000000000000000000,CW_THETA_CW_VS_CW_D,CW_D,CW_THETA_CW,9,9,22,21,1,0.045454545454545456,TIGHTER,False
d93f24e09475a68c00cbf9c7eaf3d6821502176adb3db76f05e0832cdceb292b,v93-cfffce69e8-t00001-2ccd7d77f533,1,CW_THETA_CW_VS_CW_D,CW_D,CW_THETA_CW,0,0,4,4,0,0.0,EQUAL,False
d93f24e09475a68c00cbf9c7eaf3d6821502176adb3db76f05e0832cdceb292b,v93-cfffce69e8-t00001-2ccd7d77f533,1,CW_THETA_CW_VS_CW_D,CW_D,CW_THETA_CW,1,1,8,8,0,0.0,EQUAL,False
d93f24e09475a68c00cbf9c7eaf3d6821502176adb3db76f05e0832cdceb292b,v93-cfffce69e8-t00001-2ccd7d77f533,1,CW_THETA_CW_VS_CW_D,CW_D,CW_THETA_CW,2,2,4,4,0,0.0,EQUAL,False
d93f24e09475a68c00cbf9c7eaf3d6821502176adb3db76f05e0832cdceb292b,v93-cfffce69e8-t00001-2ccd7d77f533,1,CW_THETA_CW_VS_CW_D,CW_D,CW_THETA_CW,3,3,23,23,0,0.0,EQUAL,False
d93f24e09475a68c00cbf9c7eaf3d6821502176adb3db76f05e0832cdceb292b,v93-cfffce69e8-t00001-2ccd7d77f533,1,CW_THETA_CW_VS_CW_D,CW_D,CW_THETA_CW,4,4,18,18,0,0.0,EQUAL,False
d93f24e09475a68c00cbf9c7eaf3d6821502176adb3db76f05e0832cdceb292b,v93-cfffce69e8-t00001-2ccd7d77f533,1,CW_THETA_CW_VS_CW_D,CW_D,CW_THETA_CW,5,5,9,9,0,0.0,EQUAL,False
d93f24e09475a68c00cbf9c7eaf3d6821502176adb3db76f05e0832cdceb292b,v93-cfffce69e8-t00001-2ccd7d77f533,1,CW_THETA_CW_VS_CW_D,CW_D,CW_THETA_CW,6,6,59,57,2,0.03389830508474576,TIGHTER,False
3dcad6f9d2161e9dcc2e6111388712cf626d31bc2dd1ed446488a6e6ac0d7ad5,v93-5ae59c98f2-t00001-79e06ae2e5a4,1,LOC_THETA_LOC_VS_LOC_D,LOC_D,LOC_THETA_LOC,0,0,5,5,0,0.0,EQUAL,False
3dcad6f9d2161e9dcc2e6111388712cf626d31bc2dd1ed446488a6e6ac0d7ad5,v93-5ae59c98f2-t00001-79e06ae2e5a4,1,LOC_THETA_LOC_VS_LOC_D,LOC_D,LOC_THETA_LOC,1,1,5,5,0,0.0,EQUAL,False
3dcad6f9d2161e9dcc2e6111388712cf626d31bc2dd1ed446488a6e6ac0d7ad5,v93-5ae59c98f2-t00001-79e06ae2e5a4,1,LOC_THETA_LOC_VS_LOC_D,LOC_D,LOC_THETA_LOC,2,2,17,17,0,0.0,EQUAL,False
3dcad6f9d2161e9dcc2e6111388712cf626d31bc2dd1ed446488a6e6ac0d7ad5,v93-5ae59c98f2-t00001-79e06ae2e5a4,1,LOC_THETA_LOC_VS_LOC_D,LOC_D,LOC_THETA_LOC,3,3,5,5,0,0.0,EQUAL,False
3dcad6f9d2161e9dcc2e6111388712cf626d31bc2dd1ed446488a6e6ac0d7ad5,v93-5ae59c98f2-t00001-79e06ae2e5a4,1,LOC_THETA_LOC_VS_LOC_D,LOC_D,LOC_THETA_LOC,4,4,53,53,0,0.0,EQUAL,False
3dcad6f9d2161e9dcc2e6111388712cf626d31bc2dd1ed446488a6e6ac0d7ad5,v93-5ae59c98f2-t00001-79e06ae2e5a4,1,LOC_THETA_LOC_VS_LOC_D,LOC_D,LOC_THETA_LOC,5,5,23,20,3,0.13043478260869565,TIGHTER,False
3dcad6f9d2161e9dcc2e6111388712cf626d31bc2dd1ed446488a6e6ac0d7ad5,v93-5ae59c98f2-t00001-79e06ae2e5a4,1,LOC_THETA_LOC_VS_LOC_D,LOC_D,LOC_THETA_LOC,6,6,39,32,7,0.1794871794871795,TIGHTER,False
3dcad6f9d2161e9dcc2e6111388712cf626d31bc2dd1ed446488a6e6ac0d7ad5,v93-5ae59c98f2-t00001-79e06ae2e5a4,1,LOC_THETA_LOC_VS_LOC_D,LOC_D,LOC_THETA_LOC,7,7,37,30,7,0.1891891891891892,TIGHTER,False
3dcad6f9d2161e9dcc2e6111388712cf626d31bc2dd1ed446488a6e6ac0d7ad5,v93-5ae59c98f2-t00001-79e06ae2e5a4,1,LOC_THETA_LOC_VS_LOC_D,LOC_D,LOC_THETA_LOC,8,8,79,62,17,0.21518987341772153,TIGHTER,False
4c2026d7e41a7fc826b6051a9f377988686907cca9ae778da934dbe9d6d13fa4,v93-cfffce69e8-t00001-2ccd7d77f533,21473099401200000281/200000000000000000000,LOC_THETA_LOC_VS_LOC_D,LOC_D,LOC_THETA_LOC,0,0,4,4,0,0.0,EQUAL,False
4c2026d7e41a7fc826b6051a9f377988686907cca9ae778da934dbe9d6d13fa4,v93-cfffce69e8-t00001-2ccd7d77f533,21473099401200000281/200000000000000000000,LOC_THETA_LOC_VS_LOC_D,LOC_D,LOC_THETA_LOC,1,1,8,8,0,0.0,EQUAL,False
4c2026d7e41a7fc826b6051a9f377988686907cca9ae778da934dbe9d6d13fa4,v93-cfffce69e8-t00001-2ccd7d77f533,21473099401200000281/200000000000000000000,LOC_THETA_LOC_VS_LOC_D,LOC_D,LOC_THETA_LOC,2,2,4,4,0,0.0,EQUAL,False
4c2026d7e41a7fc826b6051a9f377988686907cca9ae778da934dbe9d6d13fa4,v93-cfffce69e8-t00001-2ccd7d77f533,21473099401200000281/200000000000000000000,LOC_THETA_LOC_VS_LOC_D,LOC_D,LOC_THETA_LOC,3,3,23,23,0,0.0,EQUAL,False
4c2026d7e41a7fc826b6051a9f377988686907cca9ae778da934dbe9d6d13fa4,v93-cfffce69e8-t00001-2ccd7d77f533,21473099401200000281/200000000000000000000,LOC_THETA_LOC_VS_LOC_D,LOC_D,LOC_THETA_LOC,4,4,18,18,0,0.0,EQUAL,False
4c2026d7e41a7fc826b6051a9f377988686907cca9ae778da934dbe9d6d13fa4,v93-cfffce69e8-t00001-2ccd7d77f533,21473099401200000281/200000000000000000000,LOC_THETA_LOC_VS_LOC_D,LOC_D,LOC_THETA_LOC,5,5,9,9,0,0.0,EQUAL,False
4c2026d7e41a7fc826b6051a9f377988686907cca9ae778da934dbe9d6d13fa4,v93-cfffce69e8-t00001-2ccd7d77f533,21473099401200000281/200000000000000000000,LOC_THETA_LOC_VS_LOC_D,LOC_D,LOC_THETA_LOC,6,6,59,57,2,0.03389830508474576,TIGHTER,False
506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,v93-5ae59c98f2-t00001-79e06ae2e5a4,21473099401200000281/200000000000000000000,LOC_THETA_LOC_VS_LOC_D,LOC_D,LOC_THETA_LOC,0,0,5,5,0,0.0,EQUAL,False
506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,v93-5ae59c98f2-t00001-79e06ae2e5a4,21473099401200000281/200000000000000000000,LOC_THETA_LOC_VS_LOC_D,LOC_D,LOC_THETA_LOC,1,1,5,5,0,0.0,EQUAL,False
506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,v93-5ae59c98f2-t00001-79e06ae2e5a4,21473099401200000281/200000000000000000000,LOC_THETA_LOC_VS_LOC_D,LOC_D,LOC_THETA_LOC,2,2,17,17,0,0.0,EQUAL,False
506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,v93-5ae59c98f2-t00001-79e06ae2e5a4,21473099401200000281/200000000000000000000,LOC_THETA_LOC_VS_LOC_D,LOC_D,LOC_THETA_LOC,3,3,5,5,0,0.0,EQUAL,False
506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,v93-5ae59c98f2-t00001-79e06ae2e5a4,21473099401200000281/200000000000000000000,LOC_THETA_LOC_VS_LOC_D,LOC_D,LOC_THETA_LOC,4,4,53,53,0,0.0,EQUAL,False
506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,v93-5ae59c98f2-t00001-79e06ae2e5a4,21473099401200000281/200000000000000000000,LOC_THETA_LOC_VS_LOC_D,LOC_D,LOC_THETA_LOC,5,5,23,20,3,0.13043478260869565,TIGHTER,False
506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,v93-5ae59c98f2-t00001-79e06ae2e5a4,21473099401200000281/200000000000000000000,LOC_THETA_LOC_VS_LOC_D,LOC_D,LOC_THETA_LOC,6,6,39,32,7,0.1794871794871795,TIGHTER,False
506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,v93-5ae59c98f2-t00001-79e06ae2e5a4,21473099401200000281/200000000000000000000,LOC_THETA_LOC_VS_LOC_D,LOC_D,LOC_THETA_LOC,7,7,37,30,7,0.1891891891891892,TIGHTER,False
506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,v93-5ae59c98f2-t00001-79e06ae2e5a4,21473099401200000281/200000000000000000000,LOC_THETA_LOC_VS_LOC_D,LOC_D,LOC_THETA_LOC,8,8,79,62,17,0.21518987341772153,TIGHTER,False
79e346429e97862e2fc551460aba56a6765c1e421544f98ab074a013da9d9214,v93-21471487b7-t00001-5f2d8a968c46,1,LOC_THETA_LOC_VS_LOC_D,LOC_D,LOC_THETA_LOC,0,0,4,4,0,0.0,EQUAL,False
79e346429e97862e2fc551460aba56a6765c1e421544f98ab074a013da9d9214,v93-21471487b7-t00001-5f2d8a968c46,1,LOC_THETA_LOC_VS_LOC_D,LOC_D,LOC_THETA_LOC,1,1,18,18,0,0.0,EQUAL,False
79e346429e97862e2fc551460aba56a6765c1e421544f98ab074a013da9d9214,v93-21471487b7-t00001-5f2d8a968c46,1,LOC_THETA_LOC_VS_LOC_D,LOC_D,LOC_THETA_LOC,2,2,6,6,0,0.0,EQUAL,False
79e346429e97862e2fc551460aba56a6765c1e421544f98ab074a013da9d9214,v93-21471487b7-t00001-5f2d8a968c46,1,LOC_THETA_LOC_VS_LOC_D,LOC_D,LOC_THETA_LOC,3,3,14,14,0,0.0,EQUAL,False
