analysis_id,cell_id,taskset_id,exact_e0,analysis_variant,task_id,priority_rank,C,D,T,P,D_over_T,task_solver_status,task_certification_status,candidate_response_time,closing_w,witness_h,checked_w_count,checked_h_count,checked_q_count,envelope_call_count,failure_reason,carry_in_vector_hash
bfb859273d3ff40eaaa1a36ddd1ab4a0816fc0ceaf598a1402be623abc1eef52,afb38e61fb72bfeaa141a315b83f1c0cc9bf50ac4c8d3565f010c16b3de4cb8f,v93-5b7dce0b03-t00000-2292118c3dc7,1,CW_THETA_CW,6,6,22,109,109,9300000000000001/200000000000000000000,1,CANDIDATE_FOUND,CERTIFIED,30,30,0,9,1,30,30,,6f0eeb17a716f0f4c3cbd1dd1e8401b58cca8cf0be1a22aa0ba0c7818c0c0a04
bfb859273d3ff40eaaa1a36ddd1ab4a0816fc0ceaf598a1402be623abc1eef52,afb38e61fb72bfeaa141a315b83f1c0cc9bf50ac4c8d3565f010c16b3de4cb8f,v93-5b7dce0b03-t00000-2292118c3dc7,1,CW_THETA_CW,7,7,1,118,118,279/400000,1,CANDIDATE_FOUND,CERTIFIED,12,12,0,12,1,12,12,,eecde2df3dd33aff1f3bfd2002c0801a549928ca076dae9ca7f6f489d617eb2b
bfb859273d3ff40eaaa1a36ddd1ab4a0816fc0ceaf598a1402be623abc1eef52,afb38e61fb72bfeaa141a315b83f1c0cc9bf50ac4c8d3565f010c16b3de4cb8f,v93-5b7dce0b03-t00000-2292118c3dc7,1,CW_THETA_CW,8,8,5,162,162,9300000000000001/200000000000000000000,1,CANDIDATE_FOUND,CERTIFIED,17,17,0,13,1,17,17,,72de9aa6831d3cc413827a0b9dd7595a7d6906ef4e760541af34b7b4dfa60a0c
bfb859273d3ff40eaaa1a36ddd1ab4a0816fc0ceaf598a1402be623abc1eef52,afb38e61fb72bfeaa141a315b83f1c0cc9bf50ac4c8d3565f010c16b3de4cb8f,v93-5b7dce0b03-t00000-2292118c3dc7,1,CW_THETA_CW,9,9,17,193,193,279/400000,1,CANDIDATE_FOUND,CERTIFIED,30,30,0,14,1,30,30,,2237f75d1cddb9d4c757002a1098aebde6e34df73b5b6d9e1c16fa78277ec010
efea291a2069a30022d51511afe893ed2a79dbaaf0cb1adbfbf07b9baa0c507b,4d3e657273d609d880d180fe41751e2dffcf981b498ee04f4e30ec89449ee193,v93-5b7dce0b03-t00000-2292118c3dc7,0,LOC_THETA_LOC,0,0,3,41,41,9300000000000001/200000000000000000000,1,CANDIDATE_FOUND,CERTIFIED,4,4,1,2,3,5,5,,
efea291a2069a30022d51511afe893ed2a79dbaaf0cb1adbfbf07b9baa0c507b,4d3e657273d609d880d180fe41751e2dffcf981b498ee04f4e30ec89449ee193,v93-5b7dce0b03-t00000-2292118c3dc7,0,LOC_THETA_LOC,1,1,2,67,67,9300000000000001/200000000000000000000,1,CANDIDATE_FOUND,CERTIFIED,3,3,1,2,3,4,4,,0cd4f7167aadfbd21b6fae4d66e0c97fa3b7b1fd7a664a8d92664d18e2212156
efea291a2069a30022d51511afe893ed2a79dbaaf0cb1adbfbf07b9baa0c507b,4d3e657273d609d880d180fe41751e2dffcf981b498ee04f4e30ec89449ee193,v93-5b7dce0b03-t00000-2292118c3dc7,0,LOC_THETA_LOC,2,2,9,77,77,279/500000,1,CANDIDATE_FOUND,CERTIFIED,10,10,1,2,3,11,11,,58f9c659b42fbaa9422b6a6d87fb6eadbebfbe29859d27c47b45d4b03071a562
efea291a2069a30022d51511afe893ed2a79dbaaf0cb1adbfbf07b9baa0c507b,4d3e657273d609d880d180fe41751e2dffcf981b498ee04f4e30ec89449ee193,v93-5b7dce0b03-t00000-2292118c3dc7,0,LOC_THETA_LOC,3,3,9,79,79,279/400000,1,CANDIDATE_FOUND,CERTIFIED,10,10,1,2,3,11,11,,0236071fa3ba15a5bdeab046a81b25ace046c6b3a445ebfb77e3a1a46990908e
efea291a2069a30022d51511afe893ed2a79dbaaf0cb1adbfbf07b9baa0c507b,4d3e657273d609d880d180fe41751e2dffcf981b498ee04f4e30ec89449ee193,v93-5b7dce0b03-t00000-2292118c3dc7,0,LOC_THETA_LOC,4,4,6,83,83,279/400000,1,CANDIDATE_FOUND,CERTIFIED,9,9,1,4,3,10,10,,61bc36ce7117f6ae9a32c92f7d6cd4d434f2f86bcbbeaca7e780558fabfea68f
efea291a2069a30022d51511afe893ed2a79dbaaf0cb1adbfbf07b9baa0c507b,4d3e657273d609d880d180fe41751e2dffcf981b498ee04f4e30ec89449ee193,v93-5b7dce0b03-t00000-2292118c3dc7,0,LOC_THETA_LOC,5,5,6,95,95,9300000000000001/200000000000000000000,1,CANDIDATE_FOUND,CERTIFIED,12,12,1,7,3,13,13,,f0a3f9a53ed5cb93c4ab7c75c09a6adf3ab0da10b21fead0c66d4fa466968e5a
efea291a2069a30022d51511afe893ed2a79dbaaf0cb1adbfbf07b9baa0c507b,4d3e657273d609d880d180fe41751e2dffcf981b498ee04f4e30ec89449ee193,v93-5b7dce0b03-t00000-2292118c3dc7,0,LOC_THETA_LOC,6,6,22,109,109,9300000000000001/200000000000000000000,1,CANDIDATE_FOUND,CERTIFIED,31,31,1,10,3,32,32,,5bddc40ec5973bbd1bd6bd092416f3efe16781acc147fcfb21c68f4886e7ed8a
efea291a2069a30022d51511afe893ed2a79dbaaf0cb1adbfbf07b9baa0c507b,4d3e657273d609d880d180fe41751e2dffcf981b498ee04f4e30ec89449ee193,v93-5b7dce0b03-t00000-2292118c3dc7,0,LOC_THETA_LOC,7,7,1,118,118,279/400000,1,CANDIDATE_FOUND,CERTIFIED,13,13,1,13,3,14,14,,a5909303bae690e4abbfcd95a6d43260ae03671ec38e29ee553163edc4f7882a
efea291a2069a30022d51511afe893ed2a79dbaaf0cb1adbfbf07b9baa0c507b,4d3e657273d609d880d180fe41751e2dffcf981b498ee04f4e30ec89449ee193,v93-5b7dce0b03-t00000-2292118c3dc7,0,LOC_THETA_LOC,8,8,5,162,162,9300000000000001/200000000000000000000,1,CANDIDATE_FOUND,CERTIFIED,18,18,1,14,3,19,19,,a3ca20f55e2d75c808513041d6a4d8eef4abaebf9cae5a7c3e0ead9e878f579a
efea291a2069a30022d51511afe893ed2a79dbaaf0cb1adbfbf07b9baa0c507b,4d3e657273d609d880d180fe41751e2dffcf981b498ee04f4e30ec89449ee193,v93-5b7dce0b03-t00000-2292118c3dc7,0,LOC_THETA_LOC,9,9,17,193,193,279/400000,1,CANDIDATE_FOUND,CERTIFIED,31,31,1,15,3,32,32,,bbd258d71f9b65b8eea3a850825ca4bcf7ea16cc5eb1257c014cf51234d9f92a
